2024-12-10 16:51:57,780 - __main__ - INFO - Бот запущено...
2024-12-10 16:51:57,781 - aiogram.dispatcher - INFO - Start polling
2024-12-10 16:52:01,328 - aiogram.dispatcher - INFO - Run polling for bot @MagicUaForYou_bot id=7641857681 - 'magic_bot'
2024-12-10 17:19:04,821 - aiogram.event - INFO - Update id=215327616 is handled. Duration 254 ms by bot id=7641857681
2024-12-10 17:19:27,471 - aiogram.event - INFO - Update id=215327617 is not handled. Duration 0 ms by bot id=7641857681
2024-12-10 17:19:33,738 - aiogram.event - INFO - Update id=215327618 is handled. Duration 469 ms by bot id=7641857681
2024-12-10 17:21:24,054 - aiogram.event - INFO - Update id=215327619 is handled. Duration 317 ms by bot id=7641857681
2024-12-10 20:56:44,854 - aiogram.dispatcher - WARNING - Sleep for 5.036205 seconds and try again... (tryings = 26, bot id = 7641857681)
2024-12-10 20:56:49,894 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:49,894 - aiogram.dispatcher - WARNING - Sleep for 4.983081 seconds and try again... (tryings = 27, bot id = 7641857681)
2024-12-10 20:56:54,881 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:54,881 - aiogram.dispatcher - WARNING - Sleep for 4.965767 seconds and try again... (tryings = 28, bot id = 7641857681)
2024-12-10 20:56:59,850 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:59,850 - aiogram.dispatcher - WARNING - Sleep for 4.969734 seconds and try again... (tryings = 29, bot id = 7641857681)
2024-12-10 20:57:04,822 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:04,822 - aiogram.dispatcher - WARNING - Sleep for 5.057549 seconds and try again... (tryings = 30, bot id = 7641857681)
2024-12-10 20:57:09,883 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:09,883 - aiogram.dispatcher - WARNING - Sleep for 5.022254 seconds and try again... (tryings = 31, bot id = 7641857681)
2024-12-10 20:57:14,909 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:14,909 - aiogram.dispatcher - WARNING - Sleep for 5.138346 seconds and try again... (tryings = 32, bot id = 7641857681)
2024-12-10 20:57:20,051 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:20,051 - aiogram.dispatcher - WARNING - Sleep for 4.857535 seconds and try again... (tryings = 33, bot id = 7641857681)
2024-12-10 20:57:24,911 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:24,911 - aiogram.dispatcher - WARNING - Sleep for 5.034418 seconds and try again... (tryings = 34, bot id = 7641857681)
2024-12-10 20:57:29,949 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:29,949 - aiogram.dispatcher - WARNING - Sleep for 5.124279 seconds and try again... (tryings = 35, bot id = 7641857681)
2024-12-10 20:57:35,077 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:35,077 - aiogram.dispatcher - WARNING - Sleep for 4.949721 seconds and try again... (tryings = 36, bot id = 7641857681)
2024-12-10 20:57:40,030 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:40,030 - aiogram.dispatcher - WARNING - Sleep for 5.086250 seconds and try again... (tryings = 37, bot id = 7641857681)
2024-12-10 20:57:45,120 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:45,120 - aiogram.dispatcher - WARNING - Sleep for 4.947012 seconds and try again... (tryings = 38, bot id = 7641857681)
2024-12-10 20:57:50,070 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:50,070 - aiogram.dispatcher - WARNING - Sleep for 5.049018 seconds and try again... (tryings = 39, bot id = 7641857681)
2024-12-10 20:57:55,123 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:57:55,123 - aiogram.dispatcher - WARNING - Sleep for 4.903996 seconds and try again... (tryings = 40, bot id = 7641857681)
2024-12-10 20:58:00,030 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:00,030 - aiogram.dispatcher - WARNING - Sleep for 4.883054 seconds and try again... (tryings = 41, bot id = 7641857681)
2024-12-10 20:58:04,916 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:04,917 - aiogram.dispatcher - WARNING - Sleep for 4.942312 seconds and try again... (tryings = 42, bot id = 7641857681)
2024-12-10 20:58:09,862 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:09,863 - aiogram.dispatcher - WARNING - Sleep for 4.947962 seconds and try again... (tryings = 43, bot id = 7641857681)
2024-12-10 20:58:14,814 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:14,814 - aiogram.dispatcher - WARNING - Sleep for 4.957454 seconds and try again... (tryings = 44, bot id = 7641857681)
2024-12-10 20:58:19,775 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:19,775 - aiogram.dispatcher - WARNING - Sleep for 4.982161 seconds and try again... (tryings = 45, bot id = 7641857681)
2024-12-10 20:58:24,761 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:24,761 - aiogram.dispatcher - WARNING - Sleep for 4.977623 seconds and try again... (tryings = 46, bot id = 7641857681)
2024-12-10 20:58:29,742 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:29,742 - aiogram.dispatcher - WARNING - Sleep for 4.894796 seconds and try again... (tryings = 47, bot id = 7641857681)
2024-12-10 20:58:34,640 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:34,640 - aiogram.dispatcher - WARNING - Sleep for 4.952647 seconds and try again... (tryings = 48, bot id = 7641857681)
2024-12-10 20:58:39,597 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:39,597 - aiogram.dispatcher - WARNING - Sleep for 5.053117 seconds and try again... (tryings = 49, bot id = 7641857681)
2024-12-10 20:58:44,654 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:44,654 - aiogram.dispatcher - WARNING - Sleep for 4.951119 seconds and try again... (tryings = 50, bot id = 7641857681)
2024-12-10 20:58:49,608 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:49,608 - aiogram.dispatcher - WARNING - Sleep for 4.981750 seconds and try again... (tryings = 51, bot id = 7641857681)
2024-12-10 20:58:54,593 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:54,593 - aiogram.dispatcher - WARNING - Sleep for 4.907878 seconds and try again... (tryings = 52, bot id = 7641857681)
2024-12-10 20:58:59,506 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:58:59,507 - aiogram.dispatcher - WARNING - Sleep for 5.192408 seconds and try again... (tryings = 53, bot id = 7641857681)
2024-12-10 20:59:04,702 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:04,703 - aiogram.dispatcher - WARNING - Sleep for 4.876969 seconds and try again... (tryings = 54, bot id = 7641857681)
2024-12-10 20:59:09,585 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:09,586 - aiogram.dispatcher - WARNING - Sleep for 5.110145 seconds and try again... (tryings = 55, bot id = 7641857681)
2024-12-10 20:59:14,701 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:14,701 - aiogram.dispatcher - WARNING - Sleep for 5.070555 seconds and try again... (tryings = 56, bot id = 7641857681)
2024-12-10 20:59:19,775 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:19,775 - aiogram.dispatcher - WARNING - Sleep for 5.020662 seconds and try again... (tryings = 57, bot id = 7641857681)
2024-12-10 20:59:24,800 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:24,800 - aiogram.dispatcher - WARNING - Sleep for 5.074484 seconds and try again... (tryings = 58, bot id = 7641857681)
2024-12-10 20:59:29,878 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:29,878 - aiogram.dispatcher - WARNING - Sleep for 5.109380 seconds and try again... (tryings = 59, bot id = 7641857681)
2024-12-10 20:59:34,991 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:34,991 - aiogram.dispatcher - WARNING - Sleep for 4.943595 seconds and try again... (tryings = 60, bot id = 7641857681)
2024-12-10 20:59:39,939 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:39,939 - aiogram.dispatcher - WARNING - Sleep for 5.059504 seconds and try again... (tryings = 61, bot id = 7641857681)
2024-12-10 20:59:45,002 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:45,002 - aiogram.dispatcher - WARNING - Sleep for 5.184819 seconds and try again... (tryings = 62, bot id = 7641857681)
2024-12-10 20:59:50,191 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:50,191 - aiogram.dispatcher - WARNING - Sleep for 5.053028 seconds and try again... (tryings = 63, bot id = 7641857681)
2024-12-10 20:59:55,247 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:59:55,247 - aiogram.dispatcher - WARNING - Sleep for 5.067546 seconds and try again... (tryings = 64, bot id = 7641857681)
2024-12-10 21:00:00,319 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 21:00:00,319 - aiogram.dispatcher - WARNING - Sleep for 5.112235 seconds and try again... (tryings = 65, bot id = 7641857681)
2024-12-10 21:00:05,435 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
